27.44,27.44,20.69,25.75,30.33
41.57,41.57,23.65,31.21,45.12
59.27,59.27,29.02,47.79,61.89
64.99,64.99,20.53,46.73,70.09
67.27,67.27,22.12,42.58,70.54
67.67,67.67,29.00,43.09,70.04
68.06,68.06,27.69,29.80,70.08
70.24,70.24,28.88,39.86,72.98
70.26,70.26,27.75,38.52,74.79
69.31,69.31,35.20,28.60,74.33
70.03,70.03,39.80,35.14,75.46
70.86,70.86,39.55,35.40,75.13
70.83,70.83,42.18,23.70,75.27
70.32,70.32,44.56,31.22,76.29
69.81,69.81,46.01,33.91,75.83
70.38,70.38,46.59,40.62,75.43
69.62,69.62,47.58,29.77,75.29
70.16,70.16,47.79,32.59,74.07
69.19,69.19,47.15,42.00,74.78
69.05,69.05,46.58,46.78,74.63
68.20,68.20,47.05,47.49,71.75
67.59,67.59,46.86,42.80,73.37
68.86,68.86,45.65,49.81,73.45
68.06,68.06,42.86,56.44,73.05
68.04,68.04,41.92,58.25,72.86
68.86,68.86,37.84,59.26,73.26
69.73,69.73,37.11,61.17,73.47
69.45,69.45,34.68,60.28,74.18
70.14,70.14,36.04,62.24,74.33
69.74,69.74,36.37,62.84,75.58
68.99,68.99,37.45,61.42,75.75
70.36,70.36,37.50,62.40,77.73
68.87,68.87,37.32,64.10,76.07
70.55,70.55,36.42,63.69,77.30
71.02,71.02,34.92,62.14,75.42
72.29,72.29,33.88,54.46,76.22
70.88,70.88,33.22,43.61,75.21
70.48,70.48,34.79,50.62,75.32
69.95,69.95,33.66,59.27,76.41
70.21,70.21,32.73,62.07,77.37
72.42,72.42,31.93,60.21,77.21
73.45,73.45,32.21,59.17,76.91
72.53,72.53,30.31,60.98,75.47
71.63,71.63,30.54,63.29,73.45
72.24,72.24,32.83,63.75,74.69
71.94,71.94,35.07,62.91,74.99
70.78,70.78,33.58,62.87,75.14
70.78,70.78,33.42,61.59,76.96
68.93,68.93,32.95,61.09,75.20
69.00,69.00,32.05,63.38,74.52
71.63,71.63,32.85,64.07,75.90
69.85,69.85,30.74,64.14,74.46
69.94,69.94,31.28,65.58,75.60
70.35,70.35,30.07,65.14,74.60
69.22,69.22,32.02,64.03,73.91
68.93,68.93,33.80,59.84,73.73
68.53,68.53,34.40,56.98,73.79
69.39,69.39,33.86,58.52,74.01
70.78,70.78,38.83,61.95,74.33
70.63,70.63,43.97,60.65,74.87
69.85,69.85,44.13,61.19,73.55
70.10,70.10,43.21,62.39,74.78
71.30,71.30,38.71,62.95,74.79
69.54,69.54,38.77,63.09,76.12
68.00,68.00,39.08,62.24,75.36
67.54,67.54,36.48,60.46,73.18
66.32,66.32,34.96,62.89,75.40
67.58,67.58,36.04,65.80,81.72
69.59,69.59,28.75,64.11,81.47
70.39,70.39,35.38,64.55,80.74
73.33,73.33,38.00,66.02,82.01
73.52,73.52,39.84,64.14,80.78
73.49,73.49,32.87,64.21,79.20
72.59,72.59,37.09,66.31,76.53
72.68,72.68,38.59,64.64,76.67
72.43,72.43,44.46,63.00,75.40
70.87,70.87,42.57,61.09,73.85
69.83,69.83,47.44,62.67,72.35
69.20,69.20,37.89,64.22,71.98
69.18,69.18,37.27,63.21,72.25
69.14,69.14,43.37,62.02,71.63
69.40,69.40,37.98,61.97,70.74
70.10,70.10,37.91,63.24,71.40
70.12,70.12,42.65,62.41,70.51
68.19,68.19,39.29,63.38,68.80
69.73,69.73,39.43,64.31,70.08
70.60,70.60,43.74,63.90,71.53
70.34,70.34,36.68,65.00,73.45
70.14,70.14,36.48,63.60,73.38
69.71,69.71,31.41,63.62,72.58
70.87,70.87,25.40,65.77,72.93
71.77,71.77,29.47,65.43,72.67
74.42,74.42,35.70,66.91,74.82
75.67,75.67,29.84,67.58,75.61
77.11,77.11,22.28,63.76,75.31
74.91,74.91,19.13,63.08,74.93
74.20,74.20,20.69,63.69,72.77
73.37,73.37,21.01,62.97,73.29
71.07,71.07,18.55,64.65,70.41
69.89,69.89,20.06,64.88,69.91
70.53,70.53,20.85,62.83,69.36
71.98,71.98,14.56,63.18,70.32
73.78,73.78,14.34,64.82,70.13
74.30,74.30,14.25,64.71,72.68
75.50,75.50,15.75,65.76,74.43
75.83,75.83,11.95,67.26,74.85
76.00,76.00,12.99,65.53,73.18
75.65,75.65,15.27,65.79,74.72
74.81,74.81,30.67,66.89,71.60
75.66,75.66,41.87,65.84,74.81
76.09,76.09,34.56,67.55,74.58
74.82,74.82,27.28,69.24,73.88
73.35,73.35,35.18,67.21,71.27
73.06,73.06,27.16,65.06,72.57
74.33,74.33,37.92,63.03,72.79
74.04,74.04,43.05,62.34,71.40
74.13,74.13,41.50,64.01,71.93
74.12,74.12,44.41,64.23,71.00
75.74,75.74,38.74,64.00,69.71
77.16,77.16,40.23,64.54,70.81
75.53,75.53,46.69,66.28,76.93
73.48,73.48,41.42,66.03,76.77
75.49,75.49,36.44,66.13,76.82
75.27,75.27,36.94,66.63,75.60
73.36,73.36,30.81,66.06,73.79
72.76,72.76,44.03,67.41,73.48
73.21,73.21,41.13,67.06,70.04
70.12,70.12,36.48,64.86,68.58
69.40,69.40,37.09,66.58,70.99
71.10,71.10,40.51,67.06,72.64
72.04,72.04,38.04,67.38,77.23
72.10,72.10,36.61,69.72,77.88
71.81,71.81,40.04,68.69,78.93
71.99,71.99,37.79,66.90,78.29
73.43,73.43,33.48,65.46,78.00
72.17,72.17,36.76,63.47,75.27
71.66,71.66,42.29,65.73,75.01
71.64,71.64,41.02,67.63,73.26
70.58,70.58,40.10,66.42,74.30
70.57,70.57,39.97,66.31,72.72
73.36,73.36,45.36,67.52,75.12
74.01,74.01,41.13,66.67,74.34
73.02,73.02,40.17,67.03,74.97
71.31,71.31,43.33,68.40,73.23
71.18,71.18,34.53,67.84,75.92
71.61,71.61,27.91,67.46,75.75
73.99,73.99,39.62,68.45,78.21
71.82,71.82,41.09,67.16,78.19
73.18,73.18,34.12,67.55,77.19
73.28,73.28,34.77,69.45,74.81
73.02,73.02,39.38,68.83,71.84
74.25,74.25,39.74,69.30,71.49
74.48,74.48,40.08,69.18,72.00
73.57,73.57,36.49,66.02,71.70
70.72,70.72,34.26,65.09,71.61
72.15,72.15,42.86,66.77,70.81
72.02,72.02,35.26,66.86,74.51
72.68,72.68,33.08,66.94,73.13
77.91,77.91,38.52,67.37,73.13
77.26,77.26,34.44,66.71,71.39
73.59,73.59,27.08,66.66,71.09
70.19,70.19,32.48,67.95,71.91
71.80,71.80,40.22,66.74,73.97
73.55,73.55,38.27,66.89,74.59
73.95,73.95,41.99,67.77,74.74
72.66,72.66,40.97,66.86,74.43
71.64,71.64,45.64,67.23,73.17
74.23,74.23,48.81,68.12,73.98
72.74,72.74,47.13,67.18,72.61
74.37,74.37,43.64,68.40,73.62
75.18,75.18,41.48,69.28,73.67
72.94,72.94,39.35,68.03,75.43
70.18,70.18,36.80,67.29,72.93
71.63,71.63,37.36,65.00,73.99
72.95,72.95,39.02,65.38,74.21
73.80,73.80,42.96,66.93,74.52
71.57,71.57,45.38,66.55,73.04
70.05,70.05,46.40,66.28,73.05
70.34,70.34,44.81,67.32,74.49
71.62,71.62,42.32,67.45,75.30
71.58,71.58,38.47,67.95,74.52
70.68,70.68,35.15,68.78,74.59
68.38,68.38,34.85,66.38,74.95
68.54,68.54,34.07,66.02,74.84
68.03,68.03,28.99,68.23,75.20
66.98,66.98,17.91,66.80,74.53
68.67,68.67,11.17,66.19,76.73
70.93,70.93,9.35,67.01,80.23
71.58,71.58,8.72,67.37,78.82
71.82,71.82,9.19,67.72,79.20
69.64,69.64,10.88,68.82,78.88
68.22,68.22,5.34,67.40,80.76
67.85,67.85,5.99,66.78,80.49
68.52,68.52,4.82,64.62,77.70
68.33,68.33,6.05,62.51,78.47
69.08,69.08,13.24,64.68,77.70
69.60,69.60,23.39,67.24,77.13
70.26,70.26,13.77,65.30,77.89
70.72,70.72,21.10,65.04,77.85
74.14,74.14,22.76,66.83,74.85
75.27,75.27,15.60,65.90,74.96
73.56,73.56,12.32,66.36,75.05
75.66,75.66,11.79,67.44,76.26
79.54,79.54,11.68,66.23,76.64
78.64,78.64,9.26,66.83,76.25
74.66,74.66,16.55,68.63,77.45
72.91,72.91,27.89,67.04,77.00
72.93,72.93,37.35,66.53,74.11
72.00,72.00,39.53,67.48,77.24
69.58,69.58,41.30,67.39,74.98
69.45,69.45,43.44,68.56,76.51
73.38,73.38,42.61,68.24,72.84
76.48,76.48,38.79,64.84,73.95
77.74,77.74,41.03,64.14,74.40
80.70,80.70,44.14,64.89,76.24
81.41,81.41,45.71,64.85,76.08
80.96,80.96,42.09,66.01,77.99
79.15,79.15,43.03,65.93,78.62
73.79,73.79,41.46,65.00,78.15
72.03,72.03,39.54,65.40,75.96
70.48,70.48,38.83,65.07,77.34
71.01,71.01,37.59,64.03,77.87
73.81,73.81,42.17,64.86,78.88
78.73,78.73,40.80,66.75,75.77
82.62,82.62,37.64,66.08,73.73
85.01,85.01,41.76,66.73,75.11
84.52,84.52,35.86,66.15,75.24
82.28,82.28,39.98,64.66,74.76
79.11,79.11,44.96,66.41,76.90
72.53,72.53,34.87,67.59,79.44
74.04,74.04,40.82,66.94,81.32
70.66,70.66,43.28,66.33,78.41
71.18,71.18,43.79,62.52,75.53
78.66,78.66,49.62,61.99,73.19
83.58,83.58,37.41,64.26,74.04
83.17,83.17,35.64,64.55,71.61
81.22,81.22,31.80,65.07,74.54
77.30,77.30,31.14,66.52,74.72
68.49,68.49,39.15,66.02,74.95
74.48,74.48,42.58,65.36,72.74
77.12,77.12,37.72,66.17,70.96
71.56,71.56,42.80,65.42,70.69
73.23,73.23,40.88,65.33,73.51
77.28,77.28,39.76,66.64,74.15
80.28,80.28,37.76,67.07,73.26
78.28,78.28,45.96,66.25,74.33
73.12,73.12,36.37,66.35,74.98
69.28,69.28,35.97,64.77,73.80
74.74,74.74,39.72,64.34,74.39
77.49,77.49,38.29,66.12,74.70
72.79,72.79,42.83,65.63,74.90
74.56,74.56,38.63,64.80,73.96
80.82,80.82,47.60,63.23,72.30
81.62,81.62,49.10,61.49,74.10
76.11,76.11,41.74,62.29,74.99
72.05,72.05,46.97,63.95,73.68
68.22,68.22,43.30,63.85,71.39
73.57,73.57,45.81,63.56,71.48
70.84,70.84,46.63,63.43,70.67
70.08,70.08,47.49,63.30,73.74
71.23,71.23,43.81,64.16,71.63
79.45,79.45,48.71,64.81,71.86
79.35,79.35,44.49,63.66,70.96
78.33,78.33,42.64,63.98,71.01
74.59,74.59,48.21,64.33,71.25
73.03,73.03,40.70,62.86,71.40
76.43,76.43,48.75,61.95,71.28
72.77,72.77,43.21,61.18,69.75
72.66,72.66,42.64,59.39,70.94
75.09,75.09,47.24,58.75,72.96
79.81,79.81,43.85,54.97,73.99
82.29,82.29,35.60,50.52,73.53
79.99,79.99,43.17,52.10,72.30
76.34,76.34,45.64,54.58,73.62
75.01,75.01,38.04,55.31,72.14
78.94,78.94,35.98,56.59,73.27
80.14,80.14,42.75,57.93,73.62
83.74,83.74,40.93,58.10,72.57
78.34,78.34,45.80,58.36,71.66
67.28,67.28,43.84,57.27,70.16
71.06,71.06,41.47,56.44,71.24
74.11,74.11,43.78,57.86,72.74
79.48,79.48,37.37,57.88,71.20
84.31,84.31,39.90,54.56,72.53
86.80,86.80,35.46,53.94,73.67
88.44,88.44,39.20,50.69,72.86
88.09,88.09,39.14,48.89,74.14
84.78,84.78,42.35,47.79,73.34
78.37,78.37,35.43,38.13,73.85
77.41,77.41,33.26,44.02,74.39
78.71,78.71,38.22,45.26,73.49
75.67,75.67,39.79,40.64,72.31
82.56,82.56,37.47,38.99,71.51
87.24,87.24,37.74,45.95,71.26
86.85,86.85,40.70,43.55,71.67
86.70,86.70,38.49,42.52,71.31
86.11,86.11,34.39,41.82,69.88
79.06,79.06,41.54,38.36,69.97
75.27,75.27,39.70,39.79,72.31
71.69,71.69,39.80,47.18,73.54
69.01,69.01,41.32,46.82,72.26
76.22,76.22,45.67,47.22,71.58
82.58,82.58,43.05,47.02,70.56
82.90,82.90,39.96,44.58,69.40
85.16,85.16,43.14,43.70,70.38
84.01,84.01,44.63,42.73,70.82
80.94,80.94,40.45,42.32,72.09
75.20,75.20,42.19,34.24,72.00
75.24,75.24,46.08,34.92,73.11
75.20,75.20,48.32,34.73,73.29
74.55,74.55,43.66,33.76,71.41
71.95,71.95,45.62,35.08,71.80
75.73,75.73,38.17,34.43,73.78
78.98,78.98,43.81,33.31,73.94
78.95,78.95,35.24,38.36,75.92
78.96,78.96,35.50,34.25,75.80
77.84,77.84,43.35,35.22,74.71
77.98,77.98,39.25,35.21,72.53
81.14,81.14,44.00,35.16,72.28
81.60,81.60,35.73,31.39,71.35
77.89,77.89,30.38,35.30,71.02
69.63,69.63,35.41,31.72,70.33
73.49,73.49,35.77,35.94,69.76
79.62,79.62,39.38,29.45,73.68
78.90,78.90,42.74,24.78,72.92
74.89,74.89,43.71,30.27,72.62
76.15,76.15,42.72,31.27,71.81
81.12,81.12,36.84,29.01,71.00
84.00,84.00,36.44,25.39,71.76
84.45,84.45,42.34,27.11,73.69
83.67,83.67,39.07,30.38,73.95
79.14,79.14,36.21,27.21,72.34
72.57,72.57,33.67,22.07,70.35
73.19,73.19,36.08,30.38,72.04
72.47,72.47,32.64,25.76,72.58
75.06,75.06,35.50,27.57,73.09
74.78,74.78,36.10,23.90,72.45
78.82,78.82,40.64,26.33,73.38
81.03,81.03,38.58,30.74,73.65
83.21,83.21,36.15,30.39,72.64
84.21,84.21,38.14,30.16,72.75
81.41,81.41,32.97,30.01,70.76
74.24,74.24,38.60,26.77,71.44
70.35,70.35,30.13,26.05,73.00
68.78,68.78,32.28,31.87,72.50
71.87,71.87,35.50,36.82,72.49
72.72,72.72,32.66,34.64,73.52
73.87,73.87,34.65,28.05,71.43
76.01,76.01,40.05,24.99,70.90
80.50,80.50,34.98,30.74,71.16
79.30,79.30,29.16,30.02,71.81
76.22,76.22,35.19,23.46,73.72
77.09,77.09,34.18,36.94,74.33
74.91,74.91,33.82,36.82,75.52
68.82,68.82,29.48,29.77,74.10
72.70,72.70,28.90,30.84,76.04
75.91,75.91,30.10,23.09,76.96
73.59,73.59,34.95,20.57,75.98
76.81,76.81,33.07,24.05,76.67
81.21,81.21,26.63,28.36,76.63
81.67,81.67,18.10,25.64,77.07
78.43,78.43,9.81,29.43,76.10
75.79,75.79,10.22,24.63,73.39
76.12,76.12,13.42,18.20,74.32
77.50,77.50,12.98,16.75,73.67
77.21,77.21,13.20,15.47,74.42
77.80,77.80,14.06,27.84,74.17
79.39,79.39,15.86,32.28,75.00
74.37,74.37,16.72,22.31,74.88
70.83,70.83,16.35,36.13,74.39
72.45,72.45,17.71,34.52,74.10
78.40,78.40,19.02,34.27,73.09
81.16,81.16,17.58,28.93,74.19
81.23,81.23,18.99,26.16,74.84
81.69,81.69,14.04,29.64,74.63
80.80,80.80,15.85,28.37,75.07
79.28,79.28,16.23,21.67,75.20
77.76,77.76,17.99,34.53,75.49
76.92,76.92,15.32,36.65,75.10
79.38,79.38,17.82,22.94,76.41
74.64,74.64,18.45,23.58,74.23
71.70,71.70,20.19,33.35,73.93
72.06,72.06,18.91,24.88,75.44
68.46,68.46,18.55,33.36,74.79
75.71,75.71,12.61,32.45,76.15
76.21,76.21,15.88,24.85,75.94
67.05,67.05,16.73,16.45,73.76
73.61,73.61,14.78,15.67,76.61
79.76,79.76,16.31,30.12,78.58
80.66,80.66,15.68,29.25,78.15
80.45,80.45,12.24,28.79,77.16
81.05,81.05,16.08,22.95,78.09
81.33,81.33,14.87,23.60,77.64
80.75,80.75,16.04,24.72,78.31
81.02,81.02,30.51,29.56,78.98
79.71,79.71,31.10,29.57,77.91
72.85,72.85,29.46,25.35,74.98
71.18,71.18,19.22,21.34,75.78
80.71,80.71,17.13,22.21,77.68
81.15,81.15,23.50,24.80,77.44
78.75,78.75,23.66,33.54,76.03
78.24,78.24,17.29,28.31,76.45
78.74,78.74,16.31,26.06,76.77
80.13,80.13,21.51,33.65,77.62
78.80,78.80,28.08,31.15,76.99
76.02,76.02,30.00,34.92,75.16
73.12,73.12,30.34,37.75,75.58
72.12,72.12,22.05,37.00,74.28
71.73,71.73,16.81,31.79,75.40
74.61,74.61,24.81,31.62,74.76
75.22,75.22,18.83,31.42,74.39
72.41,72.41,16.34,25.41,75.59
